customer_id,store_name,Date,aisle,Product,Units_Sold,unit_price,total_amount,discount_amount,final_amount,loyalty_points,Price,Unit_Cost,Holding_Cost,Shortage_Cost,Lead_Time,Capacity,Revenue
2592,FreshMart Downtown,2024-02-05,Household Items,Tomatoes,1.0,23.61,23.61,3.54,20.07,471,20.07,9.031500000000001,0.18063000000000004,0.9031500000000001,4,6.0,20.07
8191,GreenGrocer Plaza,2024-02-05,Household Items,Rice,2.0,24.02,48.04,4.8,43.24,488,21.62,9.729000000000001,0.19458000000000003,0.9729000000000001,3,6.0,43.24
5681,Corner Grocery,2024-02-05,Health & Wellness,Onions,3.0,12.12,36.36,0.0,36.36,378,12.12,5.454,0.10908,0.5454,3,6.0,36.36
3419,ValuePlus Market,2024-02-06,Household Items,Yogurt,1.0,18.98,18.98,4.78,14.2,171,14.2,6.39,0.1278,0.639,4,6.0,14.2
3141,QuickStop Market,2024-02-06,Beverages,Yogurt,3.0,1.7,5.1,1.02,4.08,139,1.36,0.6120000000000001,0.012240000000000003,0.06120000000000001,3,6.0,4.08
3275,GreenGrocer Plaza,2024-02-06,Household Items,Cheese,2.0,26.06,52.12,5.21,46.91,403,23.455,10.55475,0.211095,1.0554750000000002,5,6.0,46.91
5720,QuickStop Market,2024-02-07,Canned Goods,Cheese,3.0,27.17,81.51,2.25,79.26,134,26.42,11.889000000000001,0.23778000000000002,1.1889,6,6.0,79.26
9423,QuickStop Market,2024-02-07,Household Items,Potatoes,2.0,13.94,27.88,4.18,23.7,247,11.85,5.3325,0.10665,0.53325,6,6.0,23.7
6253,FreshMart Downtown,2024-02-07,Canned Goods,Yogurt,4.0,17.45,69.8,1.26,68.54,164,17.135,7.710750000000001,0.15421500000000002,0.7710750000000002,3,6.0,68.54
6147,FreshMart Downtown,2024-02-08,Produce,Yogurt,3.0,28.4,85.2,12.78,72.42,392,24.14,10.863000000000001,0.21726000000000004,1.0863000000000003,5,6.0,72.42
1782,FreshMart Downtown,2024-02-08,Bakery,Apples,1.0,14.63,14.63,1.46,13.17,83,13.17,5.9265,0.11853,0.59265,6,6.0,13.17
3496,ValuePlus Market,2024-02-08,Frozen Foods,Orange Juice,4.0,28.55,114.2,0.0,114.2,167,28.55,12.8475,0.25695,1.28475,5,6.0,114.2
9749,FamilyFood Express,2024-02-08,Canned Goods,Potatoes,5.0,24.52,122.6,24.52,98.08,341,19.616,8.8272,0.176544,0.88272,2,6.0,98.08
6038,GreenGrocer Plaza,2024-02-08,Personal Care,Apples,2.0,7.27,14.54,0.0,14.54,247,7.27,3.2715,0.06543,0.32715000000000005,4,6.0,14.54
2931,City Fresh Store,2024-02-08,Beverages,Rice,2.0,22.56,45.12,9.02,36.1,355,18.05,8.1225,0.16245,0.8122500000000001,2,6.0,36.1
1256,FreshMart Downtown,2024-02-09,Dairy,Cereal,3.0,15.02,45.06,9.01,36.05,314,12.016666666666666,5.4075,0.10815,0.54075,3,6.0,36.05
8491,Corner Grocery,2024-02-09,Health & Wellness,Rice,1.0,7.63,7.63,1.14,6.49,375,6.49,2.9205,0.058410000000000004,0.29205000000000003,6,6.0,6.49
6780,FamilyFood Express,2024-02-09,Snacks & Candy,Bread,1.0,25.71,25.71,2.57,23.14,83,23.14,10.413,0.20826,1.0413000000000001,4,6.0,23.14
5961,GreenGrocer Plaza,2024-02-10,Household Items,Salmon,1.0,4.36,4.36,0.0,4.36,46,4.36,1.9620000000000002,0.039240000000000004,0.19620000000000004,3,6.0,4.36
1949,ValuePlus Market,2024-02-10,Household Items,Rice,1.0,25.14,25.14,3.77,21.37,151,21.37,9.6165,0.19233,0.9616500000000001,5,6.0,21.37
3439,GreenGrocer Plaza,2024-02-10,Household Items,Bananas,2.0,12.97,25.94,4.49,21.45,385,10.725,4.82625,0.096525,0.482625,6,6.0,21.45
7363,QuickStop Market,2024-02-11,Dairy,Onions,1.0,11.27,11.27,1.13,10.14,108,10.14,4.563000000000001,0.09126000000000001,0.4563000000000001,3,6.0,10.14
8744,MegaMart Westside,2024-02-11,Dairy,Salmon,1.0,16.24,16.24,0.0,16.24,233,16.24,7.308,0.14616,0.7308,2,6.0,16.24
2734,SuperSave Central,2024-02-11,Bakery,Salmon,2.0,12.22,24.44,0.0,24.44,69,12.22,5.4990000000000006,0.10998000000000001,0.5499,2,6.0,24.44
4920,FreshMart Downtown,2024-02-11,Canned Goods,Bananas,5.0,14.34,71.7,1.02,70.68,152,14.136000000000001,6.3612,0.127224,0.63612,4,6.0,70.68
7547,Corner Grocery,2024-02-12,Personal Care,Cereal,4.0,12.83,51.32,10.26,41.06,153,10.265,4.61925,0.09238500000000001,0.46192500000000003,6,6.0,41.06
6464,SuperSave Central,2024-02-12,Dairy,Tomatoes,5.0,28.85,144.25,14.43,129.82,313,25.964,11.6838,0.233676,1.16838,6,6.0,129.82
1201,City Fresh Store,2024-02-12,Beverages,Cereal,4.0,14.44,57.76,5.78,51.98,460,12.995,5.84775,0.11695499999999999,0.5847749999999999,3,6.0,51.98
8385,FreshMart Downtown,2024-02-12,Canned Goods,Bananas,4.0,25.61,102.44,1.82,100.62,372,25.155,11.31975,0.226395,1.1319750000000002,2,6.0,100.62
1797,ValuePlus Market,2024-02-13,Health & Wellness,Rice,4.0,22.6,90.4,4.79,85.61,253,21.4025,9.631125,0.19262250000000003,0.9631125000000001,6,6.0,85.61
5123,ValuePlus Market,2024-02-14,Beverages,Eggs,5.0,13.12,65.6,2.74,62.86,4,12.572,5.6574,0.113148,0.56574,2,6.0,62.86
3290,City Fresh Store,2024-02-15,Frozen Foods,Milk,5.0,25.1,125.5,18.82,106.68,96,21.336000000000002,9.6012,0.192024,0.9601200000000001,2,6.0,106.68
2982,SuperSave Central,2024-02-15,Household Items,Cheese,4.0,29.09,116.36,11.64,104.72,240,26.18,11.781,0.23562000000000002,1.1781000000000001,4,6.0,104.72
2380,FamilyFood Express,2024-02-15,Canned Goods,Onions,1.0,24.88,24.88,0.0,24.88,350,24.88,11.196,0.22392,1.1196,4,6.0,24.88
8366,QuickStop Market,2024-02-15,Beverages,Milk,5.0,1.13,5.65,1.13,4.52,395,0.9039999999999999,0.4068,0.008136000000000001,0.04068,4,6.0,4.52
7850,FamilyFood Express,2024-02-15,Personal Care,Tomatoes,4.0,4.49,17.96,2.69,15.27,109,3.8175,1.717875,0.0343575,0.1717875,5,6.0,15.27
4762,MegaMart Westside,2024-02-15,Meat & Seafood,Ground Beef,2.0,9.6,19.2,0.0,19.2,274,9.6,4.32,0.0864,0.43200000000000005,6,6.0,19.2
1508,Corner Grocery,2024-02-15,Produce,Pasta,2.0,21.33,42.66,8.53,34.13,67,17.065,7.679250000000001,0.15358500000000003,0.7679250000000001,4,6.0,34.13
6272,FreshMart Downtown,2024-02-15,Canned Goods,Chicken Breast,1.0,28.63,28.63,2.16,26.47,361,26.47,11.9115,0.23823,1.1911500000000002,6,6.0,26.47
5566,FamilyFood Express,2024-02-16,Household Items,Carrots,3.0,2.31,6.93,1.04,5.89,378,1.9633333333333332,0.8835,0.017669999999999998,0.08835,3,6.0,5.89
3174,GreenGrocer Plaza,2024-02-16,Produce,Orange Juice,2.0,3.66,7.32,0.73,6.59,33,3.295,1.48275,0.029655,0.14827500000000002,2,6.0,6.59
2790,FreshMart Downtown,2024-02-16,Household Items,Milk,5.0,22.6,113.0,22.6,90.4,426,18.080000000000002,8.136000000000001,0.16272000000000003,0.8136000000000001,3,6.0,90.4
9850,MegaMart Westside,2024-02-17,Meat & Seafood,Tomatoes,4.0,14.73,58.92,11.78,47.14,83,11.785,5.30325,0.106065,0.530325,3,6.0,47.14
8579,City Fresh Store,2024-02-17,Frozen Foods,Cereal,1.0,14.57,14.57,2.91,11.66,38,11.66,5.247,0.10494,0.5247,6,6.0,11.66
6905,City Fresh Store,2024-02-17,Dairy,Cereal,3.0,18.87,56.61,8.49,48.12,378,16.04,7.218,0.14436000000000002,0.7218,5,6.0,48.12
2292,Corner Grocery,2024-02-17,Canned Goods,Potatoes,3.0,8.91,26.73,2.67,24.06,12,8.02,3.609,0.07218000000000001,0.3609,5,6.0,24.06
6023,SuperSave Central,2024-02-18,Dairy,Carrots,3.0,28.85,86.55,1.4,85.15,191,28.383333333333336,12.7725,0.25545,1.2772500000000002,3,6.0,85.15
7906,QuickStop Market,2024-02-18,Produce,Pasta,2.0,16.58,33.16,3.97,29.19,86,14.595,6.56775,0.131355,0.6567750000000001,3,6.0,29.19
9004,Corner Grocery,2024-02-18,Dairy,Ground Beef,4.0,26.64,106.56,10.66,95.9,476,23.975,10.78875,0.21577500000000002,1.078875,5,6.0,95.9
1841,SuperSave Central,2024-02-19,Household Items,Pasta,3.0,27.4,82.2,2.55,79.65,468,26.55,11.9475,0.23895,1.19475,5,6.0,79.65
9625,FamilyFood Express,2024-02-19,Frozen Foods,Eggs,5.0,12.53,62.65,0.0,62.65,336,12.53,5.6385,0.11277,0.56385,3,6.0,62.65
4114,FreshMart Downtown,2024-02-20,Household Items,Potatoes,2.0,16.19,32.38,6.48,25.9,369,12.95,5.8275,0.11655,0.58275,5,6.0,25.9
3577,QuickStop Market,2024-02-21,Frozen Foods,Apples,1.0,2.78,2.78,0.0,2.78,252,2.78,1.251,0.025019999999999997,0.1251,4,6.0,2.78
3695,QuickStop Market,2024-02-22,Household Items,Chicken Breast,4.0,23.88,95.52,4.13,91.39,4,22.8475,10.281375,0.20562750000000002,1.0281375000000001,3,6.0,91.39
6530,ValuePlus Market,2024-02-22,Personal Care,Yogurt,4.0,14.92,59.68,2.97,56.71,148,14.1775,6.379875,0.1275975,0.6379875,4,6.0,56.71
5778,City Fresh Store,2024-02-25,Produce,Milk,5.0,25.22,126.1,25.22,100.88,222,20.176,9.0792,0.181584,0.9079200000000001,5,6.0,100.88
5896,GreenGrocer Plaza,2024-02-25,Bakery,Potatoes,4.0,8.21,32.84,3.28,29.56,198,7.39,3.3255,0.06651,0.33255,3,6.0,29.56
1823,SuperSave Central,2024-02-25,Personal Care,Tomatoes,4.0,18.29,73.16,7.32,65.84,294,16.46,7.407000000000001,0.14814000000000002,0.7407000000000001,4,6.0,65.84
2867,FamilyFood Express,2024-02-26,Canned Goods,Eggs,3.0,2.87,8.61,2.84,5.77,15,1.9233333333333331,0.8654999999999999,0.01731,0.08655,2,6.0,5.77
1187,MegaMart Westside,2024-02-26,Frozen Foods,Bread,1.0,25.98,25.98,0.0,25.98,500,25.98,11.691,0.23382000000000003,1.1691,5,6.0,25.98
2929,SuperSave Central,2024-02-26,Health & Wellness,Bananas,5.0,14.81,74.05,0.0,74.05,461,14.809999999999999,6.664499999999999,0.13329,0.66645,6,6.0,74.05
9830,City Fresh Store,2024-02-27,Beverages,Yogurt,5.0,14.71,73.55,0.0,73.55,461,14.709999999999999,6.6194999999999995,0.13238999999999998,0.66195,4,6.0,73.55
4457,QuickStop Market,2024-02-28,Health & Wellness,Pasta,4.0,26.96,107.84,10.78,97.06,436,24.265,10.91925,0.218385,1.091925,3,6.0,97.06
3200,Corner Grocery,2024-02-28,Personal Care,Orange Juice,1.0,11.51,11.51,1.73,9.78,92,9.78,4.401,0.08802,0.4401,6,6.0,9.78
9288,GreenGrocer Plaza,2024-02-28,Meat & Seafood,Potatoes,4.0,22.87,91.48,0.0,91.48,389,22.87,10.291500000000001,0.20583,1.0291500000000002,5,6.0,91.48
7396,FamilyFood Express,2024-02-28,Canned Goods,Eggs,5.0,1.07,5.35,1.07,4.28,439,0.8560000000000001,0.38520000000000004,0.007704000000000001,0.038520000000000006,3,6.0,4.28
3705,FamilyFood Express,2024-02-28,Frozen Foods,Bread,2.0,7.95,15.9,3.18,12.72,282,6.36,2.862,0.057240000000000006,0.2862,2,6.0,12.72
3854,QuickStop Market,2024-02-29,Beverages,Tomatoes,3.0,23.43,70.29,14.06,56.23,146,18.743333333333332,8.4345,0.16869,0.84345,2,6.0,56.23
8775,FreshMart Downtown,2024-02-29,Household Items,Cereal,3.0,15.56,46.68,7.0,39.68,352,13.226666666666667,5.952,0.11904,0.5952000000000001,2,6.0,39.68
9318,GreenGrocer Plaza,2024-03-01,Frozen Foods,Chicken Breast,2.0,22.03,44.06,6.61,37.45,249,18.725,8.426250000000001,0.16852500000000004,0.8426250000000002,4,6.0,37.45
6807,GreenGrocer Plaza,2024-03-01,Dairy,Pasta,5.0,6.96,34.8,6.96,27.84,361,5.568,2.5056,0.050112,0.25056,4,6.0,27.839999999999996
5065,Corner Grocery,2024-03-01,Household Items,Bread,2.0,29.19,58.38,5.84,52.54,328,26.27,11.8215,0.23643,1.18215,4,6.0,52.54
9507,SuperSave Central,2024-03-01,Personal Care,Onions,3.0,7.19,21.57,2.36,19.21,261,6.403333333333333,2.8815,0.05763,0.28815,6,6.0,19.21
3007,ValuePlus Market,2024-03-01,Bakery,Salmon,1.0,25.25,25.25,2.53,22.72,415,22.72,10.224,0.20448,1.0224,3,6.0,22.72
5933,GreenGrocer Plaza,2024-03-02,Dairy,Onions,2.0,7.01,14.02,2.0,12.02,482,6.01,2.7045,0.05409,0.27045,5,6.0,12.02
3274,City Fresh Store,2024-03-02,Canned Goods,Potatoes,5.0,4.15,20.75,4.15,16.6,159,3.3200000000000003,1.4940000000000002,0.029880000000000004,0.14940000000000003,5,6.0,16.6
2871,SuperSave Central,2024-03-02,Dairy,Cereal,4.0,24.9,99.6,2.2,97.4,447,24.35,10.957500000000001,0.21915000000000004,1.0957500000000002,5,6.0,97.4
6241,SuperSave Central,2024-03-04,Canned Goods,Rice,5.0,13.43,67.15,2.13,65.02,62,13.004,5.8518,0.117036,0.58518,3,6.0,65.02
8434,MegaMart Westside,2024-03-04,Household Items,Yogurt,2.0,10.87,21.74,1.09,20.65,90,10.325,4.64625,0.09292500000000001,0.46462500000000007,4,6.0,20.65
9824,Corner Grocery,2024-03-04,Meat & Seafood,Orange Juice,1.0,10.79,10.79,4.4,6.39,347,6.39,2.8754999999999997,0.05751,0.28755,6,6.0,6.39
8790,FamilyFood Express,2024-03-04,Canned Goods,Chicken Breast,1.0,15.69,15.69,3.14,12.55,57,12.55,5.647500000000001,0.11295000000000002,0.5647500000000001,5,6.0,12.55
3546,SuperSave Central,2024-03-05,Household Items,Apples,4.0,2.26,9.04,0.9,8.14,186,2.035,0.9157500000000001,0.018315,0.09157500000000002,6,6.0,8.14
8417,City Fresh Store,2024-03-05,Health & Wellness,Onions,4.0,11.44,45.76,2.01,43.75,221,10.9375,4.921875,0.0984375,0.4921875,5,6.0,43.75
7594,GreenGrocer Plaza,2024-03-05,Personal Care,Pasta,4.0,21.34,85.36,12.8,72.56,105,18.14,8.163,0.16326000000000002,0.8163,6,6.0,72.56
4595,FamilyFood Express,2024-03-05,Personal Care,Carrots,5.0,17.83,89.15,8.92,80.23,294,16.046,7.2207,0.14441400000000001,0.72207,3,6.0,80.22999999999999
8034,MegaMart Westside,2024-03-05,Health & Wellness,Chicken Breast,5.0,4.53,22.65,4.53,18.12,360,3.624,1.6308,0.032616,0.16308,4,6.0,18.12
3626,FamilyFood Express,2024-03-05,Snacks & Candy,Yogurt,2.0,4.09,8.18,0.82,7.36,109,3.68,1.6560000000000001,0.033120000000000004,0.16560000000000002,5,6.0,7.36
2336,FamilyFood Express,2024-03-05,Health & Wellness,Yogurt,5.0,10.77,53.85,8.08,45.77,353,9.154,4.1193,0.082386,0.41193,5,6.0,45.769999999999996
6438,MegaMart Westside,2024-03-06,Frozen Foods,Carrots,2.0,3.46,6.92,1.04,5.88,190,2.94,1.323,0.02646,0.1323,6,6.0,5.88
3955,ValuePlus Market,2024-03-06,Snacks & Candy,Onions,4.0,12.15,48.6,4.86,43.74,115,10.935,4.92075,0.098415,0.49207500000000004,3,6.0,43.74
7484,SuperSave Central,2024-03-07,Snacks & Candy,Chicken Breast,1.0,2.84,2.84,1.22,1.62,449,1.62,0.7290000000000001,0.014580000000000003,0.0729,3,6.0,1.62
4919,FreshMart Downtown,2024-03-07,Dairy,Pasta,5.0,17.33,86.65,13.0,73.65,16,14.73,6.628500000000001,0.13257000000000002,0.6628500000000002,6,6.0,73.65
8126,SuperSave Central,2024-03-07,Beverages,Bananas,1.0,16.87,16.87,1.69,15.18,34,15.18,6.831,0.13662000000000002,0.6831,5,6.0,15.18
3067,QuickStop Market,2024-03-07,Bakery,Bananas,1.0,1.69,1.69,0.0,1.69,320,1.69,0.7605,0.01521,0.07605,5,6.0,1.69
1535,MegaMart Westside,2024-03-07,Health & Wellness,Eggs,4.0,23.23,92.92,18.58,74.34,9,18.585,8.36325,0.16726500000000002,0.8363250000000001,2,6.0,74.34
8121,Corner Grocery,2024-03-08,Produce,Pasta,2.0,22.89,45.78,3.0,42.78,406,21.39,9.6255,0.19251000000000001,0.9625500000000001,3,6.0,42.78
2143,Corner Grocery,2024-03-08,Health & Wellness,Carrots,2.0,5.66,11.32,2.26,9.06,113,4.53,2.0385,0.04077,0.20385,4,6.0,9.06
7523,Corner Grocery,2024-03-08,Personal Care,Chicken Breast,3.0,15.05,45.15,9.03,36.12,305,12.04,5.418,0.10836000000000001,0.5418000000000001,4,6.0,36.12
8933,QuickStop Market,2024-03-08,Dairy,Bananas,1.0,12.18,12.18,2.44,9.74,375,9.74,4.383,0.08766,0.4383,5,6.0,9.74
3541,GreenGrocer Plaza,2024-03-08,Dairy,Salmon,5.0,4.55,22.75,3.41,19.34,72,3.868,1.7406,0.034812,0.17406,6,6.0,19.34
1046,FreshMart Downtown,2024-03-09,Household Items,Pasta,5.0,17.43,87.15,17.43,69.72,118,13.943999999999999,6.2748,0.125496,0.62748,3,6.0,69.72
3501,Corner Grocery,2024-03-09,Produce,Yogurt,2.0,10.78,21.56,0.0,21.56,455,10.78,4.851,0.09702,0.48510000000000003,2,6.0,21.56
1971,MegaMart Westside,2024-03-09,Frozen Foods,Cereal,1.0,23.7,23.7,2.37,21.33,169,21.33,9.5985,0.19197,0.95985,4,6.0,21.33
6378,FamilyFood Express,2024-03-10,Meat & Seafood,Chicken Breast,1.0,9.41,9.41,1.88,7.53,196,7.53,3.3885,0.06777,0.33885000000000004,3,6.0,7.53
5038,QuickStop Market,2024-03-10,Snacks & Candy,Apples,4.0,14.22,56.88,0.0,56.88,483,14.22,6.399,0.12798,0.6399,4,6.0,56.88
7211,City Fresh Store,2024-03-10,Snacks & Candy,Salmon,4.0,5.84,23.36,4.67,18.69,289,4.6725,2.102625,0.04205250000000001,0.21026250000000002,6,6.0,18.69
2419,ValuePlus Market,2024-03-10,Bakery,Eggs,1.0,28.03,28.03,2.39,25.64,12,25.64,11.538,0.23076000000000002,1.1538000000000002,2,6.0,25.64
4006,ValuePlus Market,2024-03-10,Canned Goods,Carrots,5.0,27.48,137.4,20.61,116.79,425,23.358,10.5111,0.21022200000000002,1.0511100000000002,3,6.0,116.79
7161,GreenGrocer Plaza,2024-03-11,Personal Care,Cheese,3.0,6.15,18.45,1.84,16.61,443,5.536666666666666,2.4915,0.04983,0.24914999999999998,6,6.0,16.61
1828,GreenGrocer Plaza,2024-03-12,Bakery,Milk,2.0,28.2,56.4,11.28,45.12,64,22.56,10.152,0.20304,1.0151999999999999,3,6.0,45.12
1042,SuperSave Central,2024-03-13,Health & Wellness,Ground Beef,1.0,9.26,9.26,1.39,7.87,35,7.87,3.5415,0.07083,0.35415,5,6.0,7.87
7333,MegaMart Westside,2024-03-14,Meat & Seafood,Salmon,5.0,16.16,80.8,16.16,64.64,496,12.928,5.8176000000000005,0.11635200000000001,0.58176,2,6.0,64.64
2816,City Fresh Store,2024-03-14,Dairy,Potatoes,2.0,18.69,37.38,1.58,35.8,91,17.9,8.055,0.1611,0.8055,5,6.0,35.8
2389,QuickStop Market,2024-03-14,Produce,Tomatoes,3.0,24.67,74.01,1.29,72.72,381,24.24,10.908,0.21816,1.0908,4,6.0,72.72
8454,ValuePlus Market,2024-03-15,Frozen Foods,Apples,1.0,20.16,20.16,2.43,17.73,13,17.73,7.9785,0.15957000000000002,0.7978500000000001,3,6.0,17.73
3042,GreenGrocer Plaza,2024-03-15,Household Items,Carrots,1.0,16.13,16.13,1.61,14.52,424,14.52,6.534,0.13068,0.6534,3,6.0,14.52
6489,MegaMart Westside,2024-03-15,Beverages,Chicken Breast,4.0,2.95,11.8,2.36,9.44,214,2.36,1.062,0.021240000000000002,0.10620000000000002,3,6.0,9.44
8710,SuperSave Central,2024-03-15,Bakery,Ground Beef,4.0,6.11,24.44,3.67,20.77,127,5.1925,2.336625,0.0467325,0.23366250000000002,3,6.0,20.77
4131,GreenGrocer Plaza,2024-03-16,Meat & Seafood,Chicken Breast,2.0,27.41,54.82,0.0,54.82,80,27.41,12.3345,0.24669000000000002,1.2334500000000002,2,6.0,54.82
1627,City Fresh Store,2024-03-16,Dairy,Ground Beef,2.0,6.52,13.04,1.96,11.08,441,5.54,2.493,0.04986,0.2493,6,6.0,11.08
9117,FamilyFood Express,2024-03-17,Produce,Cereal,3.0,25.06,75.18,3.09,72.09,493,24.03,10.813500000000001,0.21627000000000002,1.0813500000000003,4,6.0,72.09
1842,MegaMart Westside,2024-03-17,Personal Care,Ground Beef,2.0,20.21,40.42,3.37,37.05,39,18.525,8.33625,0.16672499999999998,0.8336250000000001,3,6.0,37.05
1689,MegaMart Westside,2024-03-17,Dairy,Bread,1.0,22.16,22.16,4.43,17.73,483,17.73,7.9785,0.15957000000000002,0.7978500000000001,6,6.0,17.73
5480,QuickStop Market,2024-03-17,Personal Care,Pasta,5.0,3.86,19.3,2.9,16.4,24,3.28,1.476,0.02952,0.1476,3,6.0,16.4
7843,ValuePlus Market,2024-03-18,Personal Care,Ground Beef,4.0,23.33,93.32,14.0,79.32,337,19.83,8.923499999999999,0.17847,0.89235,5,6.0,79.32
9255,SuperSave Central,2024-03-18,Produce,Carrots,3.0,18.01,54.03,5.4,48.63,150,16.21,7.2945,0.14589000000000002,0.72945,5,6.0,48.63
9938,SuperSave Central,2024-03-18,Dairy,Eggs,5.0,13.12,65.6,6.56,59.04,380,11.808,5.3136,0.106272,0.53136,5,6.0,59.04
5186,MegaMart Westside,2024-03-18,Beverages,Bread,4.0,22.31,89.24,17.85,71.39,71,17.8475,8.031375,0.1606275,0.8031375000000001,3,6.0,71.39
5794,GreenGrocer Plaza,2024-03-18,Health & Wellness,Tomatoes,4.0,1.45,5.8,0.0,5.8,493,1.45,0.6525,0.013049999999999999,0.06525,5,6.0,5.8
9882,FamilyFood Express,2024-03-19,Snacks & Candy,Bread,2.0,6.7,13.4,3.5,9.9,168,4.95,2.2275,0.04455,0.22275,2,6.0,9.9
1829,FamilyFood Express,2024-03-19,Health & Wellness,Bread,2.0,28.79,57.58,0.0,57.58,49,28.79,12.9555,0.25911,1.2955500000000002,3,6.0,57.58
3399,Corner Grocery,2024-03-19,Personal Care,Ground Beef,3.0,19.42,58.26,5.83,52.43,44,17.476666666666667,7.8645000000000005,0.15729,0.7864500000000001,5,6.0,52.43
8699,QuickStop Market,2024-03-20,Snacks & Candy,Tomatoes,4.0,22.36,89.44,13.42,76.02,298,19.005,8.552249999999999,0.17104499999999997,0.8552249999999999,4,6.0,76.02
3352,City Fresh Store,2024-03-20,Canned Goods,Eggs,2.0,26.03,52.06,7.81,44.25,410,22.125,9.95625,0.19912500000000002,0.9956250000000001,4,6.0,44.25
1919,,2024-03-21,Bakery,Yogurt,4.0,27.95,111.8,16.77,95.03,294,23.7575,10.690875,0.2138175,1.0690875,6,6.0,95.03
7841,SuperSave Central,2024-03-23,Frozen Foods,Rice,1.0,24.35,24.35,1.27,23.08,319,23.08,10.386,0.20772,1.0386,3,6.0,23.08
7418,QuickStop Market,2024-03-23,Bakery,Pasta,4.0,21.01,84.04,8.4,75.64,212,18.91,8.509500000000001,0.17019000000000004,0.8509500000000001,5,6.0,75.64
9692,MegaMart Westside,2024-03-23,Canned Goods,Tomatoes,5.0,18.85,94.25,18.85,75.4,14,15.080000000000002,6.786000000000001,0.13572000000000004,0.6786000000000002,5,6.0,75.4
8253,FamilyFood Express,2024-03-24,Frozen Foods,Orange Juice,4.0,15.64,62.56,0.0,62.56,325,15.64,7.038,0.14076,0.7038000000000001,2,6.0,62.56
4111,City Fresh Store,2024-03-24,Personal Care,Ground Beef,5.0,2.25,11.25,1.12,10.13,401,2.0260000000000002,0.9117000000000002,0.018234000000000004,0.09117000000000003,2,6.0,10.13
4180,GreenGrocer Plaza,2024-03-24,Dairy,Cereal,2.0,26.74,53.48,4.77,48.71,82,24.355,10.95975,0.219195,1.095975,2,6.0,48.71
5055,MegaMart Westside,2024-03-25,Health & Wellness,Bread,1.0,17.38,17.38,1.63,15.75,498,15.75,7.0875,0.14175000000000001,0.7087500000000001,2,6.0,15.75
1372,Corner Grocery,2024-03-25,Meat & Seafood,Tomatoes,3.0,15.99,47.97,3.84,44.13,223,14.71,6.6195,0.13239,0.66195,6,6.0,44.13
7653,FreshMart Downtown,2024-03-25,Meat & Seafood,Salmon,1.0,24.9,24.9,2.32,22.58,309,22.58,10.161,0.20321999999999998,1.0161,3,6.0,22.58
3444,SuperSave Central,2024-03-26,Canned Goods,Eggs,5.0,26.74,133.7,0.0,133.7,494,26.74,12.033,0.24065999999999999,1.2033,5,6.0,133.7
4700,City Fresh Store,2024-03-26,Health & Wellness,Salmon,1.0,1.61,1.61,0.24,1.37,428,1.37,0.6165,0.01233,0.06165000000000001,2,6.0,1.37
7899,FamilyFood Express,2024-03-26,Canned Goods,Salmon,4.0,15.91,63.64,2.7,60.94,439,15.235,6.85575,0.137115,0.685575,2,6.0,60.94
2260,GreenGrocer Plaza,2024-03-26,Canned Goods,Onions,5.0,3.21,16.05,1.92,14.13,185,2.826,1.2717,0.025434000000000002,0.12717,4,6.0,14.13
7775,MegaMart Westside,2024-03-27,Household Items,Tomatoes,2.0,17.71,35.42,0.0,35.42,145,17.71,7.969500000000001,0.15939000000000003,0.7969500000000002,5,6.0,35.42
4692,GreenGrocer Plaza,2024-03-27,Dairy,Potatoes,1.0,7.15,7.15,0.72,6.43,343,6.43,2.8935,0.05787,0.28935,4,6.0,6.43
3230,GreenGrocer Plaza,2024-03-27,Bakery,Pasta,2.0,8.62,17.24,3.35,13.89,52,6.945,3.1252500000000003,0.062505,0.31252500000000005,5,6.0,13.89
2100,GreenGrocer Plaza,2024-03-27,Snacks & Candy,Carrots,1.0,10.79,10.79,1.08,9.71,326,9.71,4.3695,0.08739000000000001,0.43695000000000006,6,6.0,9.71
4349,MegaMart Westside,2024-03-28,Canned Goods,Rice,4.0,2.59,10.36,1.55,8.81,490,2.2025,0.991125,0.0198225,0.0991125,2,6.0,8.81
9543,ValuePlus Market,2024-03-28,Frozen Foods,Onions,2.0,2.41,4.82,0.0,4.82,75,2.41,1.0845,0.02169,0.10845,5,6.0,4.82
3939,SuperSave Central,2024-03-28,Produce,Chicken Breast,3.0,6.95,20.85,0.0,20.85,97,6.95,3.1275,0.06255,0.31275000000000003,6,6.0,20.85
6455,MegaMart Westside,2024-03-29,Beverages,Potatoes,3.0,29.69,89.07,13.36,75.71,131,25.236666666666665,11.356499999999999,0.22712999999999997,1.1356499999999998,5,6.0,75.71
3507,ValuePlus Market,2024-03-30,Snacks & Candy,Carrots,3.0,15.45,46.35,6.95,39.4,237,13.133333333333333,5.91,0.1182,0.5910000000000001,6,6.0,39.4
1609,QuickStop Market,2024-03-30,Frozen Foods,Bread,5.0,12.58,62.9,0.0,62.9,469,12.58,5.6610000000000005,0.11322000000000002,0.5661,6,6.0,62.9
1006,QuickStop Market,2024-03-30,Canned Goods,Rice,5.0,21.95,109.75,0.0,109.75,5,21.95,9.8775,0.19755,0.98775,3,6.0,109.75
8025,FreshMart Downtown,2024-03-31,Bakery,Orange Juice,4.0,18.22,72.88,3.21,69.67,90,17.4175,7.837875,0.15675750000000002,0.7837875000000001,6,6.0,69.67
